x,y,z,brightness
-0.5594225854186167,0.8217505649077125,0.10850059906473362,5.84
0.9929473404708213,0.07248191713084705,0.09381871210456716,5.99
0.8940342847140458,-0.4450186882537227,-0.051585510182419046,5.36
0.8307569258595433,0.5565808408231213,-0.007790877038473443,6.29
-0.8984373050842834,0.43908716431017214,0.0035876135441543786,6.04
-0.430982652012147,-0.8978539796760653,0.09006766814139412,6.54
-0.8991653006827238,0.4331417784497736,0.0623695583559325,6.19
-0.9941537187373208,-0.06095018226566047,-0.08912608373836922,6.21
-0.561943346288121,0.8232636153217201,0.08035356401504452,6.72
-0.5704989211050796,0.8056202884016815,0.15970889747766617,6.25
-0.07641937797590483,0.9969495783233093,0.015862438360843976,6.0
0.9962986466138124,0.08023320812523542,0.030848647772934015,5.68
-0.9898173938133474,-0.08819374106623623,0.11172909621622415,6.54
-0.9958156631751066,-0.08274590066927366,0.03878506023655767,5.34
-0.5696283390199411,0.8209883701080795,0.03875114879151694,5.56
-0.9067489564538207,0.3980349636239516,0.13919230475420244,6.29
-0.08345306050803099,0.9964229767672125,0.013298047308156155,6.35
0.9047160817991606,-0.425807436844126,0.013298047308156155,7.25
-0.9039754941720732,0.4266640122894432,0.028037948452588446,6.12
0.9898977752593915,0.09386342034869273,0.1062640713362332,6.43
0.9957823344132498,0.0874845253290703,0.027640555320869058,5.58
-0.577322818604025,0.8107478022248443,0.09688325090896036,6.38
0.5753596851667279,-0.8175161348275795,0.025071936132231736,6.12
0.9062557308282009,-0.42203247368890623,-0.024272237084088884,6.14
0.9082186282424912,-0.40626582554273577,0.10043406946552977,5.17
0.8178765015348739,0.5731265995554025,-0.05102870877395161,3.31
-0.08897988582947929,0.9953650135867743,-0.03648382717278192,6.61
-0.40807313454470856,-0.9094185635959481,0.08021342188149526,5.03
0.0953109523349691,-0.9951517050828849,-0.02426739037532224,6.37
0.9077083123083102,-0.40469157302588565,0.11086185316975979,5.79
-0.10153523582806995,0.9931301642007759,0.05816418863766506,6.25
0.9104744740192788,-0.4119721149766679,0.03626580539528474,5.55
-0.41281374335493815,-0.9103947870198682,0.02767932557581568,5.82
0.8096842612819722,0.5866522440430241,0.01582850566386381,5.52
-0.5810371107813427,0.8112100850066184,-0.06583368346389658,5.21
-0.412739003833044,-0.9053241223490586,-0.10017359037098227,5.37
0.986835952678255,0.06295108887284111,0.14896967111235976,5.64
-0.407009010704748,-0.9132633668925921,-0.017137324678867707,3.45
-0.9124241333213975,0.39910250280330434,0.09055050076523653,4.25
0.8828612805693055,-0.4515399213755988,0.129103286850661,5.29
-0.9914062831336518,-0.11171509090916236,0.0680684965771628,2.06
0.10302962492728525,-0.9920577300096343,-0.0721550879389285,3.92
0.9926581120571585,0.11229480140966788,0.04494163040523885,5.55
0.049143872398689656,-0.9959130574400449,0.07577639359380389,5.65
-0.8885200734392891,0.45606567125822906,0.05036052616108384,5.8
0.8303952352475125,0.5448628046408048,0.11648294895470536,5.55
0.8324754356766825,0.5445837505904935,0.10204502725615258,4.33
-0.8888938752115657,0.45691111833014864,0.03316486932973307,6.06
-0.44554399988246945,-0.8873119283897539,0.11902976899072866,5.57
-0.9984957938845794,-0.04883459146834615,0.02492653748363799,6.4
